link,candidate,ReportName,ReportLink,reportType,start of period,End of period,Due Date,Filed Date,amended,document image,Year
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398066/215/178033/20792/0,398066,2022 Final Primary (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/4d20f1f7-ba79-4912-a46b-2803c77ca213.pdf,Candidate (CC&E) Report,5/15/2022,5/24/2022,6/30/2022,6/24/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398066/215/178033/20792/0,398066,2022 Primary Pre-Election (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/c7bf7c32-147e-4139-ba4b-ad1b38f06c72.pdf,Candidate (CC&E) Report,5/1/2022,5/14/2022,5/17/2022,5/23/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398066/215/178033/20792/0,398066,2022 April Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/963f83b1-a21f-4b22-ad45-830964fd39fe.pdf,Candidate (CC&E) Report,4/1/2022,4/30/2022,5/16/2022,5/23/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398066/215/178033/20792/0,398066,2022 March Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/3c3fe9a3-2ab1-49cf-ad9c-5d29207c9233.pdf,Candidate (CC&E) Report,3/1/2022,3/31/2022,4/15/2022,5/23/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398066/215/178033/20792/0,398066,2022 February Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/30afc42b-8878-446b-b534-b3d2e126deee.pdf,Candidate (CC&E) Report,2/1/2022,2/28/2022,3/15/2022,4/7/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398066/215/178033/20792/0,398066,2022 January Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1056b252-b1fd-4cbf-8b1d-2b9e4c357d93.pdf,Candidate (CC&E) Report,1/1/2022,1/31/2022,2/15/2022,2/9/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398066/215/178033/20792/0,398066,2021 Fourth Quarter Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/03d96345-f08a-4250-9359-17809c69942f.pdf,Candidate (CC&E) Report,10/1/2021,12/31/2021,1/17/2022,1/10/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398176/214/177730/20787/0,398176,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/899ff853-7f88-4379-bc1f-a910a78d6abe.pdf,Candidate Carryover Fund Report,1/16/2021,6/30/2022,7/15/2022,7/15/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398176/214/177730/20787/0,398176,Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/e377d3ba-0c5d-4b61-8fe1-b969eef1c1ab.pdf,Candidate Carryover Fund Report,10/1/2020,1/15/2021,1/15/2021,1/15/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398198/215/178030/20787/0,398198,Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/ca5121f5-7887-4c92-a10e-34cf096bb96f.pdf,Candidate Carryover Fund Report,10/1/2020,1/15/2021,1/15/2021,1/15/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398223/214/177739/20787/0,398223,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/87a7bab0-4672-4b7d-9d6c-291020d170a1.pdf,Candidate Carryover Fund Report,7/1/2021,9/30/2021,10/12/2021,10/12/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398223/214/177739/20787/0,398223,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/0159049c-d149-4e14-90eb-d53067200e85.pdf,Candidate Carryover Fund Report,4/1/2021,6/30/2021,7/7/2021,7/7/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398223/214/177739/20787/0,398223,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/1cbf2537-3685-456e-94d5-68d92ecbde76.pdf,Candidate Carryover Fund Report,1/1/2021,3/31/2021,4/14/2021,4/14/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398223/214/177739/20787/0,398223,Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/7e7ef3b3-bd80-4f54-b010-a7e5aaffc66c.pdf,Candidate Carryover Fund Report,10/1/2020,12/31/2020,1/15/2021,1/19/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398470/214/177707/20787/0,398470,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/342e754c-577f-44df-8616-45ea58873d78.pdf,Candidate Carryover Fund Report,3/19/2022,8/22/2022,8/22/2022,8/22/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398470/214/177707/20787/0,398470,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/690f2c5d-5080-49e1-9ece-de0661927f8a.pdf,Candidate Carryover Fund Report,2/1/2022,3/18/2022,3/18/2022,3/18/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398470/214/177707/20787/0,398470,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/8f6da8ab-e652-4848-a95d-84ca9c890b34.pdf,Candidate Carryover Fund Report,1/1/2022,1/31/2022,2/15/2022,2/15/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398470/214/177707/20787/0,398470,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/e457d568-91cc-472d-88f4-a911a532b5cc.pdf,Candidate Carryover Fund Report,10/1/2021,12/31/2021,1/14/2022,1/14/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398470/214/177707/20787/0,398470,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/fa0f108a-a72d-4adf-b1ab-5c03bf5c7c03.pdf,Candidate Carryover Fund Report,7/1/2021,9/30/2021,10/15/2021,10/15/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398470/214/177707/20787/0,398470,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/0471e374-fe80-493f-ba95-5db5bba2f0f9.pdf,Candidate Carryover Fund Report,3/2/2020,6/30/2021,7/14/2021,7/14/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398486/214/177719/20787/0,398486,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/682290f8-77ab-46ad-a2aa-17d485d874a0.pdf,Candidate Carryover Fund Report,7/1/2021,9/30/2021,8/12/2021,10/12/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398486/214/177719/20787/0,398486,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/ff35d6bb-367a-4036-b1ea-6bb5f613cdb1.pdf,Candidate Carryover Fund Report,4/1/2021,6/30/2021,7/15/2021,7/2/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398486/214/177719/20787/0,398486,Carryover,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/33d47e1e-5c17-4f73-b193-dbfa9366aba9.pdf,Candidate Carryover Fund Report,1/1/2021,3/31/2021,4/15/2021,4/15/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398486/214/177719/20787/0,398486,Fourth Quarter,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/7894a4d5-f09e-4a22-96d9-4f423dea920e.pdf,Candidate (CC&E) Report,10/1/2020,12/31/2020,1/15/2021,1/28/2021,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398490/214/177691/20787/0,398490,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/3e03a105-ac2b-4546-94a4-e27e57c6233d.pdf,Candidate Carryover Fund Report,10/1/2021,2/11/2022,2/11/2022,2/11/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398490/214/177691/20787/0,398490,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/bd18772d-3ed7-410a-9ea8-45a2822d9ad5.pdf,Candidate Carryover Fund Report,7/1/2021,9/30/2021,10/15/2021,10/1/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398492/214/177691/20786/0,398492,General Final Report (Unopposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/7a8c2349-c1f6-4bfe-a249-59b62bcc7a1a.pdf,Candidate (CC&E) Report,11/1/2022,12/30/2022,12/30/2022,12/20/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398492/214/177691/20786/0,398492,October Monthly Report (Unopposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/4654da25-fb35-46ce-80d3-51a6d8307fb5.pdf,Candidate (CC&E) Report,10/1/2022,10/31/2022,11/15/2022,10/31/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398492/214/177691/20786/0,398492,September Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/492cfa8b-83c9-445f-aa0c-0480a6ed9f07.pdf,Candidate (CC&E) Report,9/1/2022,9/30/2022,10/17/2022,10/3/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398492/214/177691/20786/0,398492,August Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/a9f2c17b-b1c9-4848-9acd-27ce7fd3dac9.pdf,Candidate (CC&E) Report,8/1/2022,8/31/2022,9/15/2022,9/27/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398492/214/177691/20786/0,398492,July Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/9115667e-f411-448e-9815-eb5c9cc8e3f1.pdf,Candidate (CC&E) Report,7/1/2022,7/31/2022,8/15/2022,8/1/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398492/214/177691/20786/0,398492,June Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b1eda112-3251-4b47-a2cc-0fbd2fe79f7b.pdf,Candidate (CC&E) Report,5/25/2022,6/30/2022,7/15/2022,7/6/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398492/214/177691/20786/0,398492,Final Primary Report (Unopposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/6b7e4fe4-0630-4bca-855d-4482dd80e2c5.pdf,Candidate (CC&E) Report,5/1/2022,5/24/2022,6/30/2022,6/21/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398492/214/177691/20786/0,398492,April Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1b4396ee-efb9-4138-9d94-4a61895d8c0a.pdf,Candidate (CC&E) Report,4/1/2022,4/30/2022,5/16/2022,5/5/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398492/214/177691/20786/0,398492,March Monthly (due April 15th),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/f1820853-d708-4bc6-8259-cd0435cc45a1.pdf,Candidate (CC&E) Report,3/1/2022,3/31/2022,4/15/2022,4/18/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398492/214/177691/20786/0,398492,March Monthly (due April 15th),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/ff00ea98-46a0-4aca-a9d7-e805ab6e2fd7.pdf,Candidate (CC&E) Report,3/1/2022,3/31/2022,4/15/2022,4/18/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398502/214/177738/20787/0,398502,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/996ff7a8-bfa2-4050-9546-9dfa93743ed3.pdf,Candidate Carryover Fund Report,10/17/2022,10/25/2022,10/25/2022,10/25/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398502/214/177738/20787/0,398502,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/c1e8853a-dca8-4b81-bb3c-56027ec0bd03.pdf,Candidate Carryover Fund Report,7/1/2022,10/16/2022,10/16/2022,10/25/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398502/214/177738/20787/0,398502,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/50afd063-6a50-4815-9e4d-6e9c30334420.pdf,Candidate Carryover Fund Report,1/1/2022,6/30/2022,6/3/2022,7/12/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398502/214/177738/20787/0,398502,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/fdab70a2-8795-4e05-a537-f08e68dedda0.pdf,Candidate Carryover Fund Report,10/1/2021,12/31/2021,1/18/2022,1/18/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398502/214/177738/20787/0,398502,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/1f60a368-3ff8-4bb5-9d94-96d259223de2.pdf,Candidate Carryover Fund Report,7/1/2021,9/30/2021,10/1/2021,10/1/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398502/214/177738/20787/0,398502,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/61adcf15-9f10-454d-bc16-a951a1779a6a.pdf,Candidate Carryover Fund Report,4/1/2021,6/30/2021,7/13/2021,7/13/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398502/214/177738/20787/0,398502,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/701ccc14-3cb2-43a7-9a43-3cc7803ec60b.pdf,Candidate Carryover Fund Report,1/1/2021,3/31/2021,4/14/2021,4/14/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398502/214/177738/20787/0,398502,Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/a1557eaa-ef13-4d13-bb93-60624479f6ba.pdf,Candidate Carryover Fund Report,10/1/2020,12/31/2020,2/1/2021,1/22/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398580/214/177660/20787/0,398580,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/a21a8b98-73e1-4f74-887a-7bcbdde4b8cf.pdf,Candidate Carryover Fund Report,1/1/2022,1/31/2022,2/15/2022,2/15/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398580/214/177660/20787/0,398580,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/b60d75ca-25f6-448a-abab-4c7f6448c4f7.pdf,Candidate Carryover Fund Report,10/1/2021,12/31/2021,1/4/2022,1/4/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398580/214/177660/20787/0,398580,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/d0be45ff-f64f-45e4-a7bf-3555e14645f7.pdf,Candidate Carryover Fund Report,7/1/2021,9/30/2021,10/8/2021,10/8/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398580/214/177660/20787/0,398580,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/109199d3-ba60-491e-9d51-43143078ca69.pdf,Candidate Carryover Fund Report,4/1/2021,6/30/2021,7/18/2021,7/18/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398580/214/177660/20787/0,398580,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/2b607a64-678f-47b1-bb25-bc8d427d20e5.pdf,Candidate Carryover Fund Report,1/1/2021,3/31/2021,4/15/2021,4/15/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398580/214/177660/20787/0,398580,Fourth Quarter,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b37a30e2-de15-473e-830d-d0cfc2d07ad7.pdf,Candidate (CC&E) Report,10/1/2020,12/31/2020,1/15/2021,1/29/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398596/214/177657/20787/0,398596,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/ecc877b7-25bb-47bf-8dc5-1a991ca5b99e.pdf,Candidate Carryover Fund Report,6/26/2021,8/23/2021,8/23/2021,8/23/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398596/214/177657/20787/0,398596,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/9bbf1738-63e5-4112-9228-d37e44c65d62.pdf,Candidate Carryover Fund Report,4/1/2021,6/25/2021,6/17/2021,6/25/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398596/214/177657/20787/0,398596,Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/1859e801-779c-48c2-8976-71201bcd8a42.pdf,Candidate Carryover Fund Report,1/1/2021,3/31/2021,4/15/2021,3/3/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398597/251/0/20786/0,398597,Second Quarter Report Due July 15,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/be8f8156-e8e7-4fc4-aafc-59fb40f64af4.pdf,Candidate (CC&E) Report,4/1/2021,6/30/2021,7/15/2021,7/15/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398597/251/0/20786/0,398597,First Quarter Report Due April 15,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/8a32abf8-3122-4cda-b8e6-2f2106df2a43.pdf,Candidate (CC&E) Report,1/1/2021,3/31/2021,4/15/2021,7/15/2021,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398613/214/177725/20787/0,398613,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/f475e157-0776-4002-9f55-ba16c0eeb425.pdf,Candidate Carryover Fund Report,10/1/2021,12/31/2021,1/18/2022,1/18/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398613/214/177725/20787/0,398613,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/f9ddd5ca-2c6a-4097-ae5f-44ae4961e244.pdf,Candidate Carryover Fund Report,7/1/2021,9/30/2021,10/2/2021,10/2/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398613/214/177725/20787/0,398613,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/e7ccebf0-14bf-4e80-aaf9-a4b0addb6c0f.pdf,Candidate Carryover Fund Report,4/1/2021,6/30/2021,7/15/2021,10/2/2021,TRUE,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398613/214/177725/20787/0,398613,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/4da7bcfa-4741-46ad-b631-f56bde08eee5.pdf,Candidate Carryover Fund Report,3/2/2020,3/31/2021,4/3/2021,4/3/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398617/215/0/20787/0,398617,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/0c98838f-6721-406f-a7a2-0dd182363ffb.pdf,Candidate Carryover Fund Report,10/1/2021,12/31/2021,1/18/2022,1/18/2022,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398617/215/0/20787/0,398617,2020 Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/f4051ef9-8404-441f-b916-dd03f8c0b83d.pdf,Candidate Carryover Fund Report,1/16/2021,9/30/2021,10/11/2021,10/11/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398617/215/0/20787/0,398617,Carryover Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/91/025f7468-ac17-4b1e-89cb-64f67d5fe10b.pdf,Candidate Carryover Fund Report,10/1/2020,1/15/2021,2/1/2021,2/1/2021,,,2020
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398618/215/177906/20786/0,398618,Fourth Quarter,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/21202e27-2972-41bc-b134-ea911742da00.pdf,Candidate Final Finance Report,10/1/2021,12/31/2021,1/18/2022,1/18/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398718/300/0/20788/0,398718,Final General Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/4c2f4d5b-4ad4-41dd-b6f5-fb1309374dfe.pdf,Candidate Final Finance Report,5/15/2022,6/30/2022,6/30/2022,6/27/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398718/300/0/20788/0,398718,March Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/111099c0-94af-4598-8ea3-593e2bbfaab5.pdf,Candidate (CC&E) Report,3/1/2022,3/31/2022,4/15/2022,6/27/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398718/300/0/20788/0,398718,Primary Preelection Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b1d2e6ff-d89c-40b7-9cfc-4855dd5e310f.pdf,Candidate (CC&E) Report,5/1/2022,5/14/2022,5/17/2022,6/27/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398718/300/0/20788/0,398718,April Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/45602467-5678-4594-8d82-6d3a725f2f62.pdf,Candidate (CC&E) Report,4/1/2022,4/30/2022,5/16/2022,5/11/2022,TRUE,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398718/300/0/20788/0,398718,February Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/20ac3870-27c7-4720-acae-00ff12384ce4.pdf,Candidate (CC&E) Report,2/1/2022,2/28/2022,3/15/2022,3/12/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398718/300/0/20788/0,398718,January Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/4c741e69-e740-47de-9b1f-e904643c36f6.pdf,Candidate (CC&E) Report,1/1/2022,1/31/2022,2/15/2022,2/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398718/300/0/20788/0,398718,Fourth Quarter Report (Due Jan 17),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/5ff37a75-d7eb-452f-91d4-287f06ed508f.pdf,Candidate (CC&E) Report,10/1/2021,12/31/2021,1/17/2022,1/15/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398718/300/0/20788/0,398718,Third Quarter Report (Due Oct 15),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/77696a17-b86c-4d45-bf0f-f3331b3edfe2.pdf,Candidate (CC&E) Report,7/1/2021,9/30/2021,10/15/2021,10/15/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398718/300/0/20788/0,398718,Second Quarter Report (Due July 15),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/dd856cbf-9979-412b-b6a7-c42d3a4bac5f.pdf,Candidate (CC&E) Report,4/1/2021,6/30/2021,7/15/2021,7/8/2021,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398810/208/178021/20788/0,398810,Final General Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/e91da042-9903-4ac0-94d1-3e79c8504462.pdf,Candidate Final Finance Report,5/15/2022,6/30/2022,6/30/2022,7/4/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398810/208/178021/20788/0,398810,Primary Preelection Report (Opposed),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/4ccc3f89-649f-42f3-807e-69bf0fa6e291.pdf,Candidate (CC&E) Report,5/1/2022,5/14/2022,5/17/2022,5/17/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398810/208/178021/20788/0,398810,April Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1154c29c-ab00-4661-b067-6e030cde4b9f.pdf,Candidate (CC&E) Report,4/1/2022,4/30/2022,5/16/2022,5/16/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398810/208/178021/20788/0,398810,March Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1a316cae-a1eb-4d21-aed3-2552828d9169.pdf,Candidate (CC&E) Report,3/1/2022,3/31/2022,4/15/2022,4/11/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398810/208/178021/20788/0,398810,February Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/dcea9a09-95db-44f5-97a8-c96273326033.pdf,Candidate (CC&E) Report,2/1/2022,2/28/2022,3/15/2022,3/1/2022,,,2022
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/398810/208/178021/20788/0,398810,January Monthly Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/4071f8ef-a9d1-48ef-bc76-52f632124d61.pdf,Candidate (CC&E) Report,1/1/2022,1/31/2022,2/15/2022,2/7/2022,,,2022
